"Frequency";"Verification test [FTB-101]" (Magnitude (dB));"H1-X1 [open ] TAP-1" (Magnitude (dB));"H2-X2 [open ] TAP-1" (Magnitude (dB));"H3-X3 [open ] TAP-1" (Magnitude (dB));" X1-H0X0 [open] TAP-1" (Magnitude (dB));"X2-H0X0  [open] TAP-1" (Magnitude (dB));"X3-X0H0 [open] TAP-1" (Magnitude (dB));"Y1-Y3  [ open] TAP-1" (Magnitude (dB));"Y2-Y1 [open] TAP-1" (Magnitude (dB));"Y3-Y2 [ open ] TAP-1" (Magnitude (dB));"H1-X0H0 [short X1-X2-X3] TAP-1" (Magnitude (dB));"H2-X0H0 [short X1-X2-X3 ] TAP-1" (Magnitude (dB));"H3-H0X0 [short X1-X2-X3 ] TAP-1" (Magnitude (dB));"H1-H0X0 [short Y1-Y2-Y3 ] TAP-1" (Magnitude (dB));"H2-H0X0 [short Y1-Y2-Y3 ] TAP-1" (Magnitude (dB));"H3-H0X0 [short Y1-Y2-Y3 ] TAP-1" (Magnitude (dB));"X1-H0X0 [short Y1-Y2-Y3] TAP-1" (Magnitude (dB));"X2-H0X0 [short Y1-Y2-Y3, ] TAP-1" (Magnitude (dB));"X3-X0H0 [short Y1-Y2-Y3 ] TAP-1" (Magnitude (dB));"Verification test [FTB-101] (1)" (Magnitude (dB));"X3-X0H0 [short Y1-Y2-Y3 ] TAP-1 (1)" (Magnitude (dB))
289,083008;-0,034473;-54,538909;-50,847539;-54,085053;-66,703006;-67,136713;-67,176767;-43,567424;-44,572999;-45,064436;-23,381135;-23,333398;-23,457631;-28,994137;-28,934479;-28,926344;-13,716122;-13,504764;-60,569149;-0,033461;-13,432897
295,811005;-0,034970;-53,783118;-50,431065;-53,343316;-69,663002;-65,903662;-70,187741;-46,374668;-43,360942;-47,858603;-23,578249;-23,531258;-23,654935;-29,192435;-29,133815;-29,124672;-13,899210;-13,695502;-60,761920;-0,033871;-13,621920
302,703003;-0,034002;-53,153165;-50,038285;-52,713934;-72,822428;-64,844020;-73,503038;-49,439184;-42,285100;-50,934306;-23,774990;-23,727500;-23,851641;-29,390063;-29,331575;-29,322196;-14,084305;-13,885021;-60,918094;-0,033244;-13,810122
309,757996;-0,034246;-52,606185;-49,680167;-52,182251;-76,606100;-63,817253;-77,133769;-52,740065;-41,307971;-53,863440;-23,972228;-23,924700;-24,048847;-29,587395;-29,530065;-29,521431;-14,271275;-14,076309;-61,049277;-0,033444;-14,000228
316,976013;-0,034395;-52,107289;-49,308056;-51,657843;-79,480536;-62,956868;-78,948275;-54,504562;-40,394541;-54,083382;-24,169485;-24,121958;-24,245875;-29,785241;-29,729043;-29,718958;-14,456896;-14,266695;-61,025024;-0,033566;-14,189781
324,355988;-0,035441;-51,577665;-48,959077;-51,168957;-77,293339;-62,165349;-76,688407;-52,680549;-39,578034;-51,579708;-24,367419;-24,319557;-24,443086;-29,984982;-29,927536;-29,918933;-14,644226;-14,459420;-60,922333;-0,034133;-14,379970
331,923004;-0,035197;-51,021053;-48,665972;-50,754077;-74,437692;-61,663796;-73,303690;-49,921192;-38,855962;-48,962124;-24,565737;-24,515633;-24,640076;-30,183055;-30,129724;-30,120110;-14,831421;-14,651543;-60,862538;-0,034273;-14,571347
339,653015;-0,035258;-50,553444;-48,406728;-50,395433;-72,440550;-61,020382;-70,683097;-47,545878;-38,176302;-46,835803;-24,761172;-24,712367;-24,838560;-30,378862;-30,332591;-30,320499;-15,020242;-14,843262;-60,656438;-0,033304;-14,762662
347,570007;-0,035336;-50,315854;-48,010876;-49,924867;-69,610580;-60,308275;-68,878632;-45,504000;-37,528128;-44,912697;-24,956802;-24,913201;-25,036131;-30,581916;-30,529005;-30,513722;-15,208205;-15,036365;-60,253174;-0,034072;-14,955662
355,648987;-0,035118;-49,762867;-47,802522;-49,605199;-67,346219;-59,826123;-67,044675;-43,877527;-36,940848;-43,385199;-25,154974;-25,108211;-25,230890;-30,787425;-30,725842;-30,713101;-15,396593;-15,228992;-59,959186;-0,033950;-15,145644
363,937988;-0,035363;-49,608060;-47,488915;-49,252712;-66,314711;-58,992096;-65,694595;-42,526940;-36,375137;-42,164558;-25,349520;-25,302836;-25,430068;-30,973484;-30,921653;-30,909322;-15,587746;-15,422399;-59,448360;-0,033941;-15,336777
372,412994;-0,035537;-49,024033;-47,044852;-48,767837;-64,997271;-58,513840;-64,658041;-41,341519;-35,829185;-41,031242;-25,551089;-25,499582;-25,624023;-31,175935;-31,120541;-31,112108;-15,777536;-15,616276;-59,012383;-0,034229;-15,529666
381,096985;-0,035389;-48,751597;-46,770751;-48,445317;-64,260899;-58,147692;-63,649367;-40,316973;-35,310870;-40,052080;-25,745104;-25,700855;-25,824989;-31,371889;-31,326235;-31,309484;-15,969491;-15,810396;-58,489791;-0,034386;-15,724493
389,967987;-0,034944;-48,301915;-46,640617;-48,202258;-63,045241;-57,767089;-62,491690;-39,402184;-34,839569;-39,148175;-25,942519;-25,894292;-26,020010;-31,575130;-31,524567;-31,508998;-16,157966;-16,005445;-58,197521;-0,033653;-15,916569
399,048004;-0,035581;-48,026619;-46,145088;-47,716953;-61,908318;-56,962433;-61,846572;-38,508937;-34,359618;-38,304329;-26,140930;-26,091645;-26,215226;-31,773533;-31,714642;-31,705278;-16,350623;-16,198804;-57,549654;-0,034569;-16,111045
408,338013;-0,035476;-47,696154;-45,888746;-47,418601;-61,674406;-56,748831;-61,086424;-37,771792;-33,903858;-37,612374;-26,335744;-26,290235;-26,414405;-31,962481;-31,922908;-31,905173;-16,543156;-16,394385;-57,057175;-0,034735;-16,304582
417,860992;-0,035502;-47,244143;-45,734071;-47,179049;-60,853324;-56,490518;-60,240323;-37,090292;-33,481850;-36,919072;-26,534180;-26,485881;-26,612175;-32,170430;-32,125864;-32,108130;-16,734983;-16,590893;-56,684019;-0,034229;-16,499685
427,592987;-0,036008;-47,053084;-45,328752;-46,787091;-59,745280;-55,735065;-59,625158;-36,394786;-33,064064;-36,231893;-26,730693;-26,683092;-26,807323;-32,372174;-32,314043;-32,300645;-16,927299;-16,785048;-56,185300;-0,034604;-16,694104
437,558990;-0,036078;-46,752891;-44,974079;-46,401580;-59,284203;-55,340484;-59,134877;-35,762272;-32,649639;-35,642165;-26,928071;-26,881009;-27,003201;-32,562727;-32,511816;-32,496827;-17,121476;-16,982784;-55,652216;-0,035188;-16,889089
447,733002;-0,036462;-46,357225;-44,786108;-46,177468;-59,019906;-55,150414;-58,481328;-35,216264;-32,260893;-35,112033;-27,124079;-27,077849;-27,203341;-32,756875;-32,724490;-32,702079;-17,314927;-17,178282;-55,193010;-0,035450;-17,084887
458,164001;-0,037055;-46,040879;-44,589587;-45,919960;-58,343790;-54,838227;-57,856886;-34,677860;-31,889965;-34,566652;-27,321384;-27,273713;-27,400662;-32,962722;-32,922560;-32,901666;-17,509328;-17,377190;-54,822754;-0,035642;-17,281135
468,851013;-0,036749;-45,748976;-44,263056;-45,564480;-57,721334;-54,356533;-57,348915;-34,148632;-31,523945;-34,042121;-27,518031;-27,469477;-27,594697;-33,161975;-33,111762;-33,097075;-17,702779;-17,572940;-54,434808;-0,035406;-17,475942
479,770996;-0,036531;-45,416332;-43,886151;-45,198575;-57,164860;-53,909758;-56,931630;-33,643704;-31,158090;-33,550487;-27,717079;-27,666268;-27,789160;-33,358869;-33,308553;-33,296139;-17,891636;-17,764269;-53,965861;-0,035633;-17,667048
490,946991;-0,036471;-45,114062;-43,631233;-44,905635;-56,736534;-53,609842;-56,504155;-33,178713;-30,801992;-33,094918;-27,914290;-27,866527;-27,987468;-33,561282;-33,511305;-33,493135;-18,085597;-17,960662;-53,529018;-0,035372;-17,862929
502,378998;-0,036557;-44,873639;-43,403148;-44,646392;-56,251447;-53,365827;-56,028838;-32,723437;-30,458415;-32,651279;-28,108105;-28,063354;-28,185905;-33,755437;-33,713258;-33,690123;-18,280424;-18,157101;-53,122182;-0,035406;-18,059577
514,090027;-0,036471;-44,588703;-43,172060;-44,392429;-55,847959;-53,081983;-55,540419;-32,295706;-30,127103;-32,227534;-28,303338;-28,259460;-28,385331;-33,951260;-33,919716;-33,891382;-18,476515;-18,354420;-52,727009;-0,035615;-18,256373
526,057983;-0,036942;-44,297562;-42,919068;-44,096809;-55,431480;-52,714986;-55,072540;-31,877852;-29,802648;-31,811415;-28,499616;-28,453910;-28,580833;-34,147348;-34,120425;-34,088394;-18,673258;-18,552208;-52,355588;-0,035807;-18,453151
538,304016;-0,036906;-43,939302;-42,671181;-43,832701;-55,080917;-52,435168;-54,697934;-31,475046;-29,535219;-31,416263;-28,698494;-28,649968;-28,776588;-34,354221;-34,308228;-34,286828;-18,868992;-18,751068;-52,018022;-0,036052;-18,649953
550,854004;-0,037081;-43,608477;-42,386231;-43,499167;-54,669816;-51,974919;-54,268177;-31,077337;-29,217273;-31,016204;-28,895958;-28,844324;-28,970098;-34,544284;-34,510008;-34,480927;-19,065728;-18,948968;-51,638683;-0,035712;-18,847134
563,682983;-0,036845;-43,437324;-42,038392;-43,244445;-54,181997;-51,768852;-53,945245;-30,702135;-28,909272;-30,648844;-29,088069;-29,044014;-29,170287;-34,755583;-34,707516;-34,690389;-19,261596;-19,148884;-51,308750;-0,035607;-19,044770
576,815002;-0,037133;-43,102296;-41,768710;-42,929540;-53,860912;-51,400435;-53,562938;-30,326001;-28,602180;-30,277485;-29,285461;-29,238031;-29,364676;-34,944929;-34,908458;-34,884953;-19,458229;-19,346980;-50,930911;-0,036252;-19,242789
590,249023;-0,037578;-42,809573;-41,494264;-42,628533;-53,534917;-51,091435;-53,202111;-29,965617;-28,301486;-29,968956;-29,482034;-29,434241;-29,561320;-35,140629;-35,109460;-35,082693;-19,654908;-19,546155;-50,579625;-0,035929;-19,441272
603,986023;-0,037762;-42,527369;-41,226714;-42,347699;-53,154350;-50,792298;-52,854838;-29,663134;-28,007251;-29,619541;-29,677546;-29,630748;-29,757763;-35,340738;-35,310413;-35,280901;-19,852898;-19,745279;-50,252763;-0,036104;-19,639478
618,049011;-0,037430;-42,250118;-40,953898;-42,068991;-52,772546;-50,545309;-52,516439;-29,318665;-27,716805;-29,278154;-29,873581;-29,828006;-29,954135;-35,541406;-35,514053;-35,481156;-20,050368;-19,944847;-49,923261;-0,036497;-19,837539
632,460999;-0,037875;-41,984925;-40,689663;-41,781411;-52,436732;-50,275784;-52,176780;-28,988903;-27,428707;-28,942136;-30,068214;-30,025218;-30,150827;-35,740808;-35,713563;-35,680696;-20,249133;-20,144787;-49,590355;-0,036462;-20,036767
647,176025;-0,038224;-41,697810;-40,386555;-41,497400;-52,144232;-50,053804;-51,842057;-28,660203;-27,144440;-28,619642;-30,264563;-30,222699;-30,347816;-35,933195;-35,919772;-35,875522;-20,446909;-20,344366;-49,269008;-0,036959;-20,236146
662,263000;-0,038660;-41,419647;-40,095152;-41,178820;-51,786648;-49,771558;-51,530003;-28,343716;-26,864509;-28,301870;-30,460268;-30,419931;-30,542619;-36,135615;-36,116987;-36,076532;-20,645260;-20,544746;-48,935402;-0,036985;-20,435805
677,677002;-0,038791;-41,112331;-39,770706;-40,867220;-51,455960;-49,454673;-51,229185;-28,027232;-26,586364;-27,997168;-30,658528;-30,616230;-30,736778;-36,336141;-36,310430;-36,275230;-20,843479;-20,745730;-48,624048;-0,037395;-20,635975
693,463013;-0,038922;-40,786171;-39,472686;-40,568286;-51,149684;-49,135058;-50,940701;-27,709986;-26,309987;-27,689710;-30,856204;-30,810280;-30,929750;-36,534176;-36,505840;-36,475917;-21,042800;-20,947851;-48,326233;-0,037857;-20,836208
709,620972;-0,039096;-40,493248;-39,212352;-40,298174;-50,834346;-48,832021;-50,632640;-27,396875;-26,036667;-27,376789;-31,050699;-31,002721;-31,125636;-36,733015;-36,706758;-36,674122;-21,243546;-21,149541;-48,048224;-0,037762;-21,036124
726,151978;-0,038904;-40,224533;-38,952201;-40,025922;-50,536219;-48,608660;-50,301112;-27,097648;-25,765711;-27,069710;-31,243245;-31,198892;-31,325211;-36,932362;-36,915843;-36,873137;-21,445091;-21,350636;-47,729464;-0,037508;-21,236543
743,078979;-0,039384;-39,935271;-38,634873;-39,705306;-50,272212;-48,398364;-50,003840;-26,806885;-25,497128;-26,780130;-31,438925;-31,397692;-31,519854;-37,125032;-37,119731;-37,073035;-21,645217;-21,552779;-47,418131;-0,038145;-21,438600
760,377991;-0,039751;-39,619919;-38,300185;-39,385092;-49,948809;-48,081681;-49,732744;-26,507939;-25,230858;-26,493270;-31,635665;-31,591643;-31,711330;-37,327625;-37,308426;-37,269647;-21,844906;-21,755984;-47,128282;-0,038302;-21,640348
778,096985;-0,039977;-39,322201;-38,039107;-39,111478;-49,642575;-47,775776;-49,436583;-26,211479;-24,965582;-26,193810;-31,829265;-31,784017;-31,908457;-37,531200;-37,514546;-37,470683;-22,047909;-21,959050;-46,853011;-0,038590;-21,841040
796,210999;-0,040204;-39,030776;-37,730626;-38,801238;-49,391728;-47,589950;-49,133269;-25,933880;-24,702003;-25,910589;-32,023048;-31,981990;-32,105435;-37,724073;-37,724875;-37,669572;-22,249387;-22,161873;-46,549195;-0,038774;-22,043842
814,768005;-0,040684;-38,706873;-37,386186;-38,469885;-49,092348;-47,296661;-48,875325;-25,642015;-24,440928;-25,632807;-32,219373;-32,175298;-32,294884;-37,925704;-37,910258;-37,866869;-22,451122;-22,366259;-46,272334;-0,039384;-22,246585
833,742981;-0,040929;-38,393749;-37,111505;-38,183839;-48,783200;-47,021662;-48,581416;-25,361041;-24,179261;-25,344697;-32,412330;-32,369648;-32,492398;-38,129815;-38,123304;-38,069029;-22,654387;-22,570316;-45,980961;-0,039122;-22,448784
853,161011;-0,040763;-38,095009;-36,757618;-37,846170;-48,558794;-46,814077;-48,303654;-25,084097;-23,919625;-25,071754;-32,606630;-32,563982;-32,685449;-38,313981;-38,321997;-38,270170;-22,856367;-22,774869;-45,700302;-0,039227;-22,652996
873,021973;-0,040693;-37,760845;-36,451637;-37,532115;-48,221575;-46,505771;-48,031938;-24,804786;-23,661513;-24,792123;-32,801508;-32,758347;-32,880592;-38,528712;-38,521895;-38,464352;-23,060202;-22,979606;-45,420595;-0,039541;-22,855449
893,370972;-0,041234;-37,452396;-36,096403;-37,194743;-48,026028;-46,288121;-47,756958;-24,531805;-23,402904;-24,520689;-32,993372;-32,952220;-33,072745;-38,711514;-38,729955;-38,670500;-23,264305;-23,185611;-45,141100;-0,040449;-23,060560
914,185974;-0,041216;-37,098186;-35,772783;-36,869320;-47,680747;-46,012682;-47,488319;-24,256744;-23,145407;-24,246328;-33,189809;-33,145942;-33,266124;-38,929519;-38,927216;-38,864798;-23,468178;-23,392102;-44,862898;-0,039925;-23,264115
935,466980;-0,041932;-36,800780;-35,415838;-36,528874;-47,449836;-45,768242;-47,207422;-23,985672;-22,889604;-23,975000;-33,378098;-33,341096;-33,461041;-39,113988;-39,132361;-39,068146;-23,673981;-23,597903;-44,584962;-0,040719;-23,469835
957,260010;-0,042238;-36,419080;-35,062498;-36,180767;-47,197789;-45,497292;-46,956698;-23,713743;-22,631073;-23,705861;-33,575366;-33,529719;-33,652692;-39,320434;-39,336513;-39,270057;-23,878748;-23,806315;-44,309309;-0,040544;-23,675187
979,565002;-0,042561;-36,090808;-34,694208;-35,822631;-46,878515;-45,262719;-46,678012;-23,446038;-22,376805;-23,439170;-33,767593;-33,727126;-33,844733;-39,522610;-39,535527;-39,461494;-24,083609;-24,012982;-44,022238;-0,040990;-23,881029
1002,380005;-0,042822;-35,748418;-34,327735;-35,470631;-46,636496;-45,004486;-46,403650;-23,177192;-22,119619;-23,167167;-33,954940;-33,919458;-34,040196;-39,712025;-39,741906;-39,670114;-24,291652;-24,220831;-43,748564;-0,041278;-24,087307
1025,709961;-0,043154;-35,355889;-33,938110;-35,095276;-46,383232;-44,720649;-46,149512;-22,906229;-21,862949;-22,903025;-34,149784;-34,106399;-34,229247;-39,916067;-39,940704;-39,867770;-24,498165;-24,430188;-43,477752;-0,041749;-24,293190
1049,619995;-0,042665;-34,979166;-33,525596;-34,702086;-46,110371;-44,475408;-45,889396;-22,641486;-21,606109;-22,639155;-34,343707;-34,299572;-34,417891;-40,116060;-40,151484;-40,064724;-24,703794;-24,639528;-43,196485;-0,041845;-24,500775
1074,069946;-0,043547;-34,604605;-33,114002;-34,310618;-45,846110;-44,240609;-45,620356;-22,377787;-21,349581;-22,372764;-34,534556;-34,493727;-34,610768;-40,314982;-40,360124;-40,265452;-24,911733;-24,849665;-42,912834;-0,042325;-24,709319
1099,079956;-0,044158;-34,213707;-32,698181;-33,912172;-45,585472;-43,993468;-45,351851;-22,111696;-21,092490;-22,105130;-34,723256;-34,686195;-34,803537;-40,517562;-40,498168;-40,467554;-25,121045;-25,060221;-42,630344;-0,043242;-24,918234
1124,689941;-0,044569;-33,803821;-32,259255;-33,498024;-45,325834;-43,734013;-45,088215;-21,844348;-20,834266;-21,838474;-34,912664;-34,876762;-34,995602;-40,646963;-40,699891;-40,604192;-25,330710;-25,271719;-42,351035;-0,043285;-25,126670
1150,880005;-0,045031;-33,381421;-31,800628;-33,063438;-45,070290;-43,477169;-44,821762;-21,577471;-20,576089;-21,574773;-35,103724;-35,067862;-35,188317;-40,847337;-40,906796;-40,805733;-25,541697;-25,485115;-42,074746;-0,044097;-25,337066
1177,680054;-0,044979;-32,937454;-31,325083;-32,614755;-44,805918;-43,206858;-44,563108;-21,309354;-20,316522;-21,308436;-35,293371;-35,255361;-35,375707;-41,055680;-41,105225;-41,002592;-25,751620;-25,697423;-41,787608;-0,043827;-25,547256
1205,109985;-0,045791;-32,485996;-30,819542;-32,148241;-44,547025;-42,943547;-44,297391;-21,044446;-20,055917;-21,044564;-35,484100;-35,444219;-35,563633;-41,254850;-41,316497;-41,203368;-25,963824;-25,911756;-41,504204;-0,044516;-25,758426
1233,189941;-0,046140;-31,990415;-30,293409;-31,649536;-44,283712;-42,668630;-44,035815;-20,773487;-19,792559;-20,775214;-35,671667;-35,636067;-35,753424;-41,464429;-41,516742;-41,395960;-26,176478;-26,127167;-41,216456;-0,044909;-25,970350
1261,920044;-0,046638;-31,492218;-29,805280;-31,138591;-44,007249;-42,411705;-43,767106;-20,504591;-19,529272;-20,506754;-35,859707;-35,826229;-35,943370;-41,661724;-41,724136;-41,600353;-26,390914;-26,341979;-40,924343;-0,044996;-26,183378
1291,300049;-0,047450;-31,006422;-29,208267;-30,615610;-43,731703;-42,157273;-43,492127;-20,239502;-19,267741;-20,240761;-36,047223;-36,016035;-36,130885;-41,856580;-41,939254;-41,809671;-26,604461;-26,558893;-40,635050;-0,045931;-26,397353
1321,380005;-0,047424;-30,457314;-28,592177;-30,050045;-43,449177;-41,891887;-43,228055;-19,969566;-19,000917;-19,973028;-36,236341;-36,203515;-36,318215;-42,054157;-42,143988;-42,014142;-26,817713;-26,777458;-40,341456;-0,046428;-26,612082
1352,160034;-0,047721;-29,875556;-27,926440;-29,508858;-43,194214;-41,604301;-42,964795;-19,696578;-18,732057;-19,702872;-36,427482;-36,386360;-36,502123;-42,258147;-42,349213;-42,218181;-27,034439;-26,997542;-40,047992;-0,046559;-26,827163
1383,670044;-0,048550;-29,330253;-27,212741;-28,879598;-42,930952;-41,340526;-42,686351;-19,424021;-18,462242;-19,428169;-36,609685;-36,574483;-36,692027;-42,458231;-42,562682;-42,420079;-27,253448;-27,217804;-39,744942;-0,047310;-27,044030
1415,890015;-0,048856;-28,682453;-26,452260;-28,199489;-42,652972;-41,072537;-42,414205;-19,151640;-18,189972;-19,157157;-36,796274;-36,764437;-36,877925;-42,657677;-42,782440;-42,623656;-27,470072;-27,439603;-39,439806;-0,047764;-27,262322
1448,880005;-0,049512;-27,988469;-25,616657;-27,472474;-42,377833;-40,780174;-42,139220;-18,872424;-17,914834;-18,880667;-36,984196;-36,946896;-37,060208;-42,867657;-42,980536;-42,824986;-27,691015;-27,663015;-39,132047;-0,048516;-27,480649
1482,619995;-0,050437;-27,242503;-24,711291;-26,690669;-42,108296;-40,513489;-41,860947;-18,597173;-17,637485;-18,604345;-37,165738;-37,133895;-37,250323;-43,062302;-43,203164;-43,032387;-27,911094;-27,888405;-38,816156;-0,049223;-27,702056
1517,150024;-0,050743;-26,442115;-23,707179;-25,837975;-41,816489;-40,223133;-41,581116;-18,314982;-17,357561;-18,324288;-37,351220;-37,317606;-37,429624;-43,262623;-43,414259;-43,238516;-28,133659;-28,114492;-38,497678;-0,049660;-27,922785
1552,489990;-0,051372;-25,563277;-22,594989;-24,904138;-41,548107;-39,939238;-41,294562;-18,032456;-17,074028;-18,042157;-37,535319;-37,500400;-37,616995;-43,473618;-43,626444;-43,436434;-28,358415;-28,342037;-38,170952;-0,050429;-28,146296
1588,650024;-0,052010;-24,595453;-21,339299;-23,874447;-41,268790;-39,638228;-41,013605;-17,746895;-16,787148;-17,757891;-37,717726;-37,687124;-37,796559;-43,671713;-43,843227;-43,649909;-28,583983;-28,574164;-37,842104;-0,050691;-28,370815
1625,670044;-0,052866;-23,531337;-19,920886;-22,724909;-40,972230;-39,341342;-40,723630;-17,457904;-16,497885;-17,470878;-37,898248;-37,868296;-37,980052;-43,873958;-44,054913;-43,856893;-28,810270;-28,806008;-37,504765;-0,051529;-28,597481
1663,530029;-0,053260;-22,339350;-18,310834;-21,434890;-40,671946;-39,046327;-40,426476;-17,166553;-16,204413;-17,179852;-38,081766;-38,045971;-38,160896;-44,081038;-44,275196;-44,059457;-29,039094;-29,039315;-37,156216;-0,052246;-28,826356
1702,270020;-0,053531;-20,994475;-16,511593;-19,975367;-40,381208;-38,743699;-40,126982;-16,871683;-15,906750;-16,885205;-38,264548;-38,230970;-38,340130;-44,288279;-44,501606;-44,264730;-29,270472;-29,276688;-36,801020;-0,052543;-29,056152
1741,920044;-0,054518;-19,468354;-14,664739;-18,325147;-40,080043;-38,430718;-39,826890;-16,572668;-15,605062;-16,587374;-38,440294;-38,414204;-38,523361;-44,486844;-44,723985;-44,476251;-29,504628;-29,516286;-36,439464;-0,053260;-29,287992
1782,500000;-0,055384;-17,767022;-13,283142;-16,528350;-39,783235;-38,109250;-39,518911;-16,270706;-15,298930;-16,287004;-38,618187;-38,590524;-38,702458;-44,697631;-44,941815;-44,682994;-29,739565;-29,759206;-36,065977;-0,054160;-29,522887
1824,020020;-0,055891;-15,963321;-13,192308;-14,807454;-39,480291;-37,781408;-39,207118;-15,963758;-14,987990;-15,981841;-38,795641;-38,768237;-38,879521;-44,908798;-45,164508;-44,889637;-29,977500;-30,003922;-35,682280;-0,054763;-29,759046
1866,510010;-0,056275;-14,404107;-14,473200;-13,784350;-39,162518;-37,448057;-38,886624;-15,652164;-14,669957;-15,672089;-38,972781;-38,944813;-39,055204;-45,126560;-45,388569;-45,094271;-30,217656;-30,249908;-35,284232;-0,055252;-29,997384
1909,979980;-0,057185;-13,822227;-16,320887;-14,147526;-38,831631;-37,105839;-38,561771;-15,336016;-14,347875;-15,357772;-39,148096;-39,119402;-39,228789;-45,329780;-45,622114;-45,312853;-30,460239;-30,502248;-34,873006;-0,056101;-30,239398
1954,469971;-0,057919;-14,651965;-18,168701;-15,631128;-38,513620;-36,753492;-38,231891;-15,015054;-14,019709;-15,039112;-39,323807;-39,296370;-39,402264;-45,529097;-45,848648;-45,534073;-30,706573;-30,759261;-34,446304;-0,057202;-30,484223
1999,989990;-0,058828;-16,323333;-19,823655;-17,464129;-38,175950;-36,395303;-37,889592;-14,686195;-13,684958;-14,712145;-39,497161;-39,466312;-39,575718;-45,743977;-46,089579;-45,736778;-30,957522;-31,017563;-34,001011;-0,057727;-30,731816
2023,160034;-0,059196;-17,246273;-20,584427;-18,360459;-38,002660;-36,213956;-37,717259;-14,521418;-13,515504;-14,547158;-39,580848;-39,556796;-39,662257;-45,846349;-46,199270;-45,851237;-31,081256;-31,149370;-33,770051;-0,058164;-30,857386
2046,579956;-0,059878;-18,154432;-21,298333;-19,223704;-37,837701;-36,018341;-37,541011;-14,351999;-13,343599;-14,380561;-39,671368;-39,633564;-39,744352;-45,951492;-46,327102;-45,958665;-31,210630;-31,283749;-33,533514;-0,058645;-30,983629
2070,280029;-0,059878;-19,022622;-21,969428;-20,038774;-37,656762;-35,831280;-37,362625;-14,184532;-13,170756;-14,211611;-39,751861;-39,729521;-39,833363;-46,065657;-46,443975;-46,064522;-31,337570;-31,414614;-33,291123;-0,058575;-31,110516
2094,270020;-0,060350;-19,852215;-22,601620;-20,808574;-37,479061;-35,638906;-37,181861;-14,013516;-12,995777;-14,042558;-39,835067;-39,808687;-39,917443;-46,159480;-46,578636;-46,178812;-31,466750;-31,551716;-33,044738;-0,059205;-31,238809
2118,500000;-0,060569;-20,632966;-23,200489;-21,532684;-37,298111;-35,443705;-36,999124;-13,841526;-12,818741;-13,871242;-39,924587;-39,895874;-40,000008;-46,284127;-46,682192;-46,279222;-31,596065;-31,685513;-32,791919;-0,059502;-31,367547
2143,040039;-0,060796;-21,372805;-23,763890;-22,216308;-37,125531;-35,241940;-36,815215;-13,667008;-12,639695;-13,697856;-40,005369;-39,978226;-40,087059;-46,381004;-46,814343;-46,402398;-31,727937;-31,825367;-32,527344;-0,059642;-31,497405
2167,860107;-0,061531;-22,066478;-24,302535;-22,860628;-36,930898;-35,041565;-36,626810;-13,491822;-12,459014;-13,523412;-40,091394;-40,065433;-40,169639;-46,493655;-46,935229;-46,501583;-31,858984;-31,965408;-32,260252;-0,060219;-31,628638
2192,959961;-0,061838;-22,721700;-24,814577;-23,467466;-36,741248;-34,836500;-36,432146;-13,313378;-12,275909;-13,346021;-40,174814;-40,148214;-40,252047;-46,605799;-47,062930;-46,608103;-31,991243;-32,104734;-31,985718;-0,060683;-31,761750
2218,340088;-0,062030;-23,341127;-25,300453;-24,043533;-36,555417;-34,621517;-36,237749;-13,133089;-12,090641;-13,167709;-40,254766;-40,228509;-40,335163;-46,708138;-47,191683;-46,726283;-32,127548;-32,246901;-31,729813;-0,060683;-31,895464
2244,040039;-0,062283;-23,924932;-25,767516;-24,589189;-36,362900;-34,401964;-36,041439;-12,951024;-11,903531;-12,987017;-40,338991;-40,308536;-40,417960;-46,822094;-47,310294;-46,838607;-32,262925;-32,391325;-31,428687;-0,060840;-32,029048
2270,030029;-0,062861;-24,479495;-26,213894;-25,108743;-36,165113;-34,182220;-35,839508;-12,767218;-11,713940;-12,804428;-40,424698;-40,392896;-40,498398;-46,933608;-47,437168;-46,949890;-32,400699;-32,536388;-31,123511;-0,061304;-32,165001
2296,320068;-0,063482;-25,006757;-26,643043;-25,604859;-35,963267;-33,958016;-35,633860;-12,582303;-11,522309;-12,619841;-40,505521;-40,476771;-40,517368;-47,046884;-47,564825;-47,059778;-32,539147;-32,683654;-30,816856;-0,062222;-32,303330
2322,899902;-0,063526;-25,510812;-27,053573;-26,078536;-35,755555;-33,729194;-35,423475;-12,393242;-11,327387;-12,432987;-40,518291;-40,558888;-40,598234;-47,157875;-47,697103;-47,174227;-32,679053;-32,833649;-30,491981;-0,062283;-32,442442
2349,800049;-0,063920;-25,991620;-27,450205;-26,532706;-35,549624;-33,496010;-35,210106;-12,202580;-11,130735;-12,243878;-40,599538;-40,638293;-40,676949;-47,271085;-47,831020;-47,289220;-32,821896;-32,985196;-30,155775;-0,062572;-32,583264
2377,010010;-0,064349;-26,451183;-27,833802;-26,967637;-35,334238;-33,252972;-34,991161;-12,010263;-10,931645;-12,052360;-40,680556;-40,652064;-40,756810;-47,380059;-47,973144;-47,401905;-32,964422;-33,140814;-29,799293;-0,063097;-32,725129
2404,540039;-0,064366;-26,894810;-28,206212;-27,386155;-35,115150;-33,004118;-34,768558;-11,815510;-10,730053;-11,859086;-40,758763;-40,731903;-40,835892;-47,490006;-48,106493;-47,517329;-33,109875;-33,297505;-29,484907;-0,063342;-32,869234
